363141001	Imaging of neck (procedure)	bilddiagnostik av halsen
363102003	Endocrine radiologic studies (procedure)	endokrinologiska radiologiska undersökningar
363075003	Diagnostic radiography with contrast media by injection (procedure)	diagnostisk röntgenundersökning med injektion av kontrastmedel
363046009	Contrast radiology study by site (procedure)	radiologiska undersökningar med kontrast, indelning efter anatomisk lokalisation
363023007	Computerized axial tomography of site (procedure)	datortomografi, indelning efter anatomisk lokalisation
361238009	Vitamin B12 isotope studies (procedure)	isotopundersökningar med avseende på B12-vitamin
359991009	Ventriculography of right and left heart (procedure)	ventrikulografi av höger- och vänsterhjärtat
359869001	Diagnostic radiography double contrast (procedure)	diagnostisk röntgenundersökning, med dubbelkontrast
359866008	Diagnostic radiography with contrast media by injection, positive and negative contrast (procedure)	diagnostisk röntgenundersökning med injektion av kontrastmedel, positiv kontrast och negativ kontrast
352689002	Femoral angiography (procedure)	angiografi av femoralartär
346950004	Radiologic examination of colon by air contrast (procedure)	röntgenundersökning av kolon med luftkontrast
315294004	Contrast enema (procedure)	kontrastlavemang
315293005	Contrast meal (procedure)	kontrastmåltid
315292000	Contrast swallow (procedure)	kontraströntgen av esofagus
315291007	Indirect splenoportogram (procedure)	indirekt splenoportografi
315289004	Ultrasound guided drainage of abdominal abscess (procedure)	ultraljudsväglett dränage av bukabscess
315028004	Contrast radiography via drain (procedure)	kontraströntgenundersökning via drän
314635004	Magnetic resonance cholangiopancreatography (procedure)	MR-kolangiopankreatikografi
314618003	Operative abdominal ultrasound examination (procedure)	peroperativ ultraljudsundersökning av buken
314616004	Computed tomography guided aspiration of pancreatic lesion (procedure)	DT-vägledd aspiration från pankreaslesion
314615000	Aspiration of pancreatic lesion using ultrasonic guidance (procedure)	ultraljudsvägledd aspiration från pankreaslesion
314614001	Ultrasound guided drainage of pancreatic lesion (procedure)	ultraljudsväglett dränage av pankreaslesion
314613007	Computer tomography guided drainage of pancreatic lesion (procedure)	DT-väglett dränage av pankreaslesion
314608008	Laparoscopic ultrasound examination (procedure)	laparoskopisk ultraljudsundersökning
314607003	Endoanal ultrasound examination (procedure)	endoanal ultraljudsundersökning
312814004	Ultrasound scan of upper limb veins (procedure)	ultraljudsundersökning av armvener
312813005	Ultrasound scan of upper limb arteries (procedure)	ultraljudsundersökning av armartärer
312731002	Subclavian venography (procedure)	flebografi av vena subclavia
312730001	External iliac arteriography (procedure)	angiografi av arteria iliaca externa
312727008	Duplex scan veins of upper limb (procedure)	duplexundersökning av vener i arm
312726004	Duplex scan of upper limb arteries (procedure)	duplexundersökning av armartärer
312725000	Duplex scan of lower limb veins (procedure)	duplexundersökning av benvener
312724001	Duplex scan of lower limb arteries (procedure)	duplexundersökning av artärer i ben
312691006	Calibrating aortography (procedure)	kalibrerande aortografi
312681000	Bone density scan (procedure)	skanning av bentäthet
312499002	Axillary venography (procedure)	axillär flebografi
312498005	Popliteal venography (procedure)	flebografi av vena poplitea
312364000	Ultrasound scan of lower limb arteries (procedure)	ultraljudsundersökning av artärer i ben
312363006	Ultrasound scan of lower limb veins (procedure)	ultraljudsundersökning av benvener
310810003	Soft tissue X-ray floor of mouth (procedure)	mjukdelsröntgen av munbotten
310658009	Intravascular ultrasound of coronary artery (procedure)	intravaskulär ultraljudsundersökning av koronarartär
308749001	Mesenteric arteriogram (procedure)	angiografi av arteria mesenterica
308744006	Orthopedic ultrasound scan (procedure)	ortopedisk ultraljudsundersökning
308730000	Head and neck contrast procedure (procedure)	kontraståtgärd på huvud och hals
308001003	Epididymogram (procedure)	epididymogram
307813007	Antenatal ultrasound scan at 22-40 weeks (procedure)	prenatal ultraljudsundersökning, vecka 22 till 40
307714006	Coronary arteriography using three catheters (procedure)	koronarangiografi med hjälp av tre katetrar
306996005	Aortic dissection protocol magnetic resonance imaging (procedure)	protokoll för magnetresonanstomografi vid aortadissektion
306994008	Magnetic resonance imaging of aortic arch and great vessels (procedure)	magnetresonanstomografi av aortabåge och stora kärl
306993002	Aortic aneurysm vascular magnetic resonance imaging (procedure)	magnetresonanstomografi av aortaaneurysm
306992007	Magnetic resonance imaging of aorta (procedure)	magnetresonanstomografi av aorta
306991000	Aortic dissection protocol computed tomography (procedure)	protokoll för datortomografi vid aortadissektion
306728006	Computed tomography of nervous system (procedure)	datortomografi av nervsystemet
305436009	Radiculography (procedure)	lumbal radikulografi
305053005	Computed tomography of aorta (procedure)	datortomografi av aorta
303946001	Respiratory system fluoroscopy (procedure)	röntgengenomlysning av andningssystemet
303945002	Musculoskeletal fluoroscopy (procedure)	röntgengenomlysning av det muskuloskeletala systemet
303944003	Urogenital system fluoroscopy (procedure)	röntgengenomlysning av urin- och könsorgan
303943009	Digestive system fluoroscopy (procedure)	röntgengenomlysning av matspjälkningssystemet
303942004	Fluoroscopy of systems (procedure)	röntgengenomlysning av organsystem
303941006	Fluoroscopy of abdomen (procedure)	röntgengenomlysning av buken
303940007	Fluoroscopy of head (procedure)	röntgengenomlysning av huvudet
303939005	Fluoroscopy of regions (procedure)	röntgenundersökning av kroppsregioner
303938002	Plain film of neck (procedure)	slätröntgen av halsen
303937007	Plain X-ray techniques (procedure)	slätröntgentekniker
303936003	Specific plain X-ray investigations (procedure)	specifika slätröntgenundersökningar
303935004	Specific spinal X-ray (procedure)	specifik röntgenundersökning av ryggraden
303932001	Thoracic cage X-ray (procedure)	röntgenundersökning av bröstkorgen
303931008	Lung X-ray (procedure)	lungröntgen
303929004	Ophthalmic plain film (procedure)	oftalmisk slätröntgen
303928007	Plain film of cavities of head (procedure)	slätröntgen av skallens hålrum
303927002	Plain film of body region (procedure)	slätröntgen av kroppsregion
303926006	Ultrasound scan of soft tissues of leg (procedure)	ultraljudsundersökning av mjukdelar i ben
303925005	Ultrasound of tendon (procedure)	ultraljudsundersökning av sena
303924009	Ultrasound scan of hand (procedure)	ultraljudsundersökning av hand
303923003	Ultrasound scan of soft tissues of arm (procedure)	ultraljudsundersökning av mjukdelar i arm
303922008	Ultrasound of shoulder region (procedure)	ultraljudsundersökning av skulderregion
303919006	Ultrasound scan of musculoskeletal system (procedure)	ultraljudsundersökning av muskuloskeletala systemet
303918003	Ultrasound of male genital system (procedure)	ultraljudsundersökning av manliga könsorgan
303917008	Ultrasound of urinary tract (procedure)	ultraljudsundersökning av urinvägarna
303916004	Hepatobiliary ultrasound (procedure)	ultraljud av lever, gallvägar och gallblåsa
303915000	Ultrasound of gastrointestinal tract (procedure)	ultraljudsundersökning av mag-tarmkanalen
303911009	Ultrasound studies of systems (procedure)	ultraljudsundersökningar av system
303909000	Radionuclide small intestine study (procedure)	isotopundersökning av tunntarmen
303907003	Radionuclide study of genitourinary function (procedure)	isotopundersökning av urogenitalfunktionen
303905006	Radionuclide study of gastrointestinal function (procedure)	isotopundersökning av mag-tarmfunktionen
303904005	Radionuclide study of respiratory function (procedure)	isotopundersökning av andningsfunktionen
303900001	Radionuclide water and electrolyte study (procedure)	isotopundersökning av vatten och elektrolyter
303897008	Radionuclide study of stomach (procedure)	isotopundersökning av magsäcken
303883000	Radionuclide study of bone of head (procedure)	isotopundersökning av huvudets ben
303879000	Radionuclide study of abdomen (procedure)	isotopundersökning av buken
303878008	Radionuclide study of thorax (procedure)	isotopundersökning av torax
303871002	Radionuclide urinary tract study (procedure)	isotopundersökning av urinvägarna
303870001	Radionuclide male genital system study (procedure)	isotopundersökning av manliga könsorgan
303869002	Radionuclide female genital system study (procedure)	isotopundersökning av kvinnliga könsorgan
303868005	Radionuclide urinary bladder studies (procedure)	isotopundersökningar av urinblåsan
303867000	Tc99m-labeled colloid liver study - static (procedure)	statisk undersökning av levern med ^99m^Tc-märkt kolloid
303860003	Regional nuclear medicine (procedure)	nuklearmedicinsk åtgärd på kroppsregion
303849007	Special peripheral angiography procedures (procedure)	särskilda åtgärder vid perifer angiografi
303848004	Specific angiography studies (procedure)	specifika angiografiundersökningar
303847009	Lower limb angiography (procedure)	angiografi av nedre extremitet
303846000	Upper limb angiography (procedure)	angiografi av arm
303845001	Nervous system angiography (procedure)	angiografi av nervsystemet
303828006	Head angiography (procedure)	angiografi av huvudet
303827001	Trunk angiography (procedure)	bålangiografi
303822007	Male genital system angiography (procedure)	angiografi av manliga könsorgan
303821000	Female genital system angiography (procedure)	angiografi av kvinnliga könsorgan
303820004	Urinary system angiography (procedure)	angiografi av urinvägarna
303818002	Gastrointestinal angiography (procedure)	gastrointestinal angiografi
303814000	Respiratory system angiography (procedure)	angiografi av andningssystemet
303812001	Urogenital system angiography (procedure)	angiografi av urogenitalsystemet
303810009	Endocrine system angiography (procedure)	angiografi av endokrina systemet
303809004	Angiography of systems (procedure)	angiografi av system
303808007	Regional angiography (procedure)	regional angiografi
303792008	Thoracic contrast procedure (procedure)	undersökning av torax med kontrast
303791001	Pelvic girdle joint arthrogram (procedure)	artrografi av led i bäckengördel
303790000	Abdominal contrast procedure (procedure)	undersökning av buken med kontrast
303789009	Lower limb contrast procedure (procedure)	röntgenundersökning av nedre extremitet med kontrast
303788001	Upper limb contrast procedure (procedure)	röntgenundersökning av arm med kontrast
303787006	Contrast procedure of head (procedure)	undersökning av huvudet med kontrast
303786002	Contrast procedure of neck (procedure)	kontraståtgärd på halsen
303783005	Contrast procedure of cavity of the head (procedure)	undersökning av skallkavitet med kontrast
303782000	Oral and dental contrast procedure (procedure)	undersökning av munhåla och tänder med kontrast
303781007	Brain contrast procedure (procedure)	kontraströntgenundersökning av hjärnan
303780008	Regional contrast radiology (procedure)	radiologisk undersökning av kroppsregion med kontrast
303778002	Arthrogram of spinal joint (procedure)	artrografi av spinalled
303777007	Arthrogram of lower limb joint (procedure)	artrogram av led i nedre extremitet
303776003	Arthrogram of shoulder girdle and upper limb joint (procedure)	artrografi av led i skuldergördel och arm
303774000	Urinary tract contrast procedure (procedure)	undersökning av urinvägarna med kontrast
303761006	Pancreatic contrast procedure (procedure)	pankreatikografi
303759002	Biliary tract contrast procedure (procedure)	undersökning av gallvägarna med kontrast
303758005	Lower gastrointestinal tract contrast procedure (procedure)	undersökning av nedre mag-tarmkanalen med kontrast
303757000	Upper gastrointestinal tract contrast procedure (procedure)	undersökning av övre mag-tarmkanalen med kontrast
303751004	Musculoskeletal system contrast procedure (procedure)	undersökning av muskuloskeletala systemet med kontrast
303748006	Digestive system contrast procedure (procedure)	undersökning av matspjälkningssystemet med kontrast
303747001	Respiratory system contrast procedure (procedure)	undersökning av andningssystemet med kontrast
303746005	Nervous system contrast procedure (procedure)	undersökning av nervsystemet med kontrast
303698001	Special computerized tomography study (procedure)	särskilda datortomografiska undersökningar
303697006	Computed tomography of lumbar region (procedure)	datortomografi av ländregionen
303695003	Computed tomography of back region (procedure)	datortomografi av ryggregion
303694004	Special computed tomography procedure of musculoskeletal system (procedure)	särskilda datortomografiska åtgärder på muskuloskeletala systemet
303686006	Computed tomography shoulder region structure (procedure)	datortomografi av struktur i skulderregion
303681001	Computed tomography of limb regions (procedure)	datortomografi av extremitetsregioner
303680000	Computed tomography of cardiovascular system (procedure)	datortomografi av hjärt-kärlsystemet
303679003	Computed tomography of systems (procedure)	datortomografi av organsystem
303678006	Computed tomography of regions (procedure)	datortomografi av regioner
303677001	Computed tomography of male pelvic organs (procedure)	datortomografi av bäckenorgan hos man
303676005	Computed tomography of female pelvic organs (procedure)	datortomografi av bäckenorgan hos kvinna
303675009	Special computed tomography procedure of pelvic region (procedure)	särskilda datortomografiåtgärder på bäckenregionen
303673002	Computed tomography of pelvic organs (procedure)	datortomografi av bäckenorganen
303671000	Computed tomography of abdominal vascular structures (procedure)	datortomografi av kärlstruktur i buken
303669000	Computed tomography of intrathoracic cardiovascular structures (procedure)	datortomografi av intratorakala hjärt-kärlstrukturer
303668008	Computed tomography of intrathoracic respiratory structures (procedure)	datortomografi av intratorakala andningsorgan
303666007	Computed tomography of aortic aneurysm (procedure)	datortomografi av aortaaneurysm
303665006	Computed tomography of aortic arch and great vessels (procedure)	datortomografi av aortabåge och stora blodkärl
303664005	Special computed tomography procedure of thoracic region (procedure)	särskilda datortomografiåtgärder på torakalregionen
303663004	Computed tomography of thoracic skeleton (procedure)	datortomografi av bröstkorgsskelettet
303662009	Computed tomography of intrathoracic structures (procedure)	datortomografi av intratorakala strukturer
303658003	Computed tomography of extracranial soft tissues of the head (procedure)	datortomografi av extrakraniella mjukdelar på huvudet
303654001	Special computed tomography procedure of head (procedure)	särskilda datortomografiåtgärder på huvudet
303653007	Computed tomography of head (procedure)	datortomografi av strukturer i huvudet
303254008	Arm arteriogram - general (procedure)	allmän arteriografi av arm
302801006	Ultrasound scan of genitourinary system (procedure)	ultraljudsundersökning av urin- och könsorgan
302800007	Whole lung tomograms (procedure)	tomografi av hel lunga
302799008	Retrograde urethrogram (procedure)	retrograd uretrografi
302798000	Gallbladder X-ray (procedure)	röntgenundersökning av gallblåsan
302797005	Whole body X-ray of stillborn infant (procedure)	röntgenundersökning av dödfött barn, helkroppsundersökning
302766006	Percutaneous imaging guided therapeutic drainage (procedure)	perkutant bildväglett terapeutiskt dränage
302402006	Radius and/or ulna X-ray (procedure)	röntgenundersökning av radius och/eller ulna
300906006	Arm venogram (procedure)	flebografi av arm
287994002	Choledochotomy and radiography (procedure)	koledokotomi och röntgenundersökning
287607000	Pneumohysterosalpingography (procedure)	pneumohysterosalpingografi
287606009	Selective carotid artery arteriography (procedure)	selektiv karotisangiografi
287604007	Operative head/neck angiography (procedure)	operativ angiografi av huvud eller hals
287601004	Pericardial contrast radiography (procedure)	perikardiell kontraströntgenundersökning
287600003	Venous catheter angiocardiography (procedure)	angiokardiografi med venkateter
287599001	Retrograde angiocardiography (procedure)	retrograd angiokardiografi
287598009	Left coronary arteriography (procedure)	angiografi av vänstra koronarartären
287597004	Right coronary arteriography (procedure)	angiografi av högra koronarartären
287595007	Thyroid artery angiography (procedure)	angiografi av arteria thyroidea
287593000	Postoperative cholangiography (procedure)	postoperativ kolangiografi
287592005	Negative/double contrast pyelogram (procedure)	negativ urografi eller urografi med dubbelkontrast
287585000	Retrograde upper limb arteriography (procedure)	retrograd arteriografi av arm
287583007	Intercostal artery angiography (procedure)	angiografi av interkostalartär
287582002	Left renal arteriography (procedure)	arteriografi av vänster njure
287581009	Right renal arteriography (procedure)	arteriografi av höger njure
287578004	Direct upper limb arteriogram (procedure)	direkt arteriografi av arm
287577009	Left direct femoral arteriogram (procedure)	direkt angiografi av vänster femoralartär
287576000	Right direct femoral arteriogram (procedure)	direkt angiografi av höger femoralartär
287575001	Retrograde femoral arteriogram (procedure)	retrograd femoralisangiografi
287574002	Translumbar femoral arteriography (procedure)	translumbal arteriografi av femoralartär
285754008	Contrast radiography of esophagus (procedure)	röntgenundersökning av esofagus med kontrast
285569006	Full mouth periapical radiographs (procedure)	periapikal röntgenundersökning av hela munnen
282733006	Video recording of patient interview (procedure)	videoinspelning av patientintervju
282721001	Fluoroscopic guidance (procedure)	vägledande röntgengenomlysning
282096008	Retinal photography (procedure)	näthinnefotografering
281671008	Biliary tract X-ray (procedure)	röntgenundersökning av gallvägarna
281669008	Skeletal survey of fetus (procedure)	skelettundersökning på foster
281619000	Vascular soft tissue X-ray (procedure)	vaskulär mjukdelsröntgen
281617003	Soft tissue X-ray of abdomen (procedure)	mjukdelsröntgen av buken
281616007	Trunk soft tissue X-ray (procedure)	mjukdelsröntgen av bålen
279771007	Cardiovascular flow study imaging (procedure)	bilddiagnostisk undersökning av kardiovaskulärt flöde
278010004	Magnetic resonance imaging guided removal of foreign body (procedure)	MR-väglett avlägsnande av främmande kropp
278009009	Computed tomography guided removal of foreign body (procedure)	DT-väglett avlägsnande av främmande kropp
277673007	Plain X-ray guidance (procedure)	vägledning med slätröntgen
277668001	Ultrasound scan of pancreas (procedure)	ultraljudsundersökning av pankreas
277667006	Ultrasound guided biopsy (procedure)	ultraljudsledd biopsi
277666002	X-ray guided biopsy (procedure)	röntgenvägledd biopsi
277592004	Magnetic resonance imaging guided biopsy (procedure)	MR-vägledd biopsi
277591006	Computed tomography guided biopsy (procedure)	DT-vägledd biopsi
277590007	Imaging guided biopsy (procedure)	bildvägledd biopsi
277586005	Imaging guided removal of foreign body (procedure)	bildväglett avlägsnande av främmande kropp
277585009	Percutaneous magnetic resonance guided therapeutic drainage (procedure)	MR-styrt perkutant terapeutiskt dränage
277584008	Percutaneous computed tomography guided therapeutic drainage (procedure)	datortomografistyrt perkutant terapeutiskt dränage
277583002	Percutaneous magnetic resonance guided aspiration (procedure)	MR-vägledd perkutan aspiration
277582007	Percutaneous computer tomography guided aspiration (procedure)	DT-vägledd perkutan aspiration
277458000	Single energy X-ray photon absorptiometry (procedure)	SXA-skanning
276478001	Odontoid peg X-ray (procedure)	röntgenundersökning av dens axis
276021004	Ultrasound scan of carotid (procedure)	ultraljudsundersökning av karotisartär
276019009	Gastrografin enema (procedure)	gastrografinlavemang
276018001	Gastrografin meal (procedure)	intag av gastrografinlösning
276017006	Gastrografin swallow (procedure)	gastrografinintag
276016002	Diagnostic arteriography (procedure)	diagnostisk arteriografi
276015003	Forefoot X-ray (procedure)	röntgenundersökning av framfot
274415007	Lymphatics and lymph gland imaging (procedure)	bilddiagnostik av lymfkärl och lymfknuta
274405001	Contrast radiography of trachea (procedure)	kontraströntgenundersökning av trakea
274404002	Contrast radiography of larynx (procedure)	kontraströntgenundersökning av larynx
271993009	Peripheral angiography (procedure)	perifer angiografi
271459002	Dynamic non-imaging isotope study: urinary (procedure)	dynamisk icke-avbildande isotopundersökning av urinvägarna
271457000	Dynamic non-imaging isotope study: heart (procedure)	dynamisk icke-avbildande isotopundersökning av hjärtat
271455008	Dynamic non-imaging isotope study: brain (procedure)	dynamisk icke-bilddiagnostisk isotopundersökning av hjärnan
271442007	Fetal anatomy study (procedure)	ultraljudsundersökning av fostrets anatomi
271318007	Isotope static scan heart (procedure)	statisk skintigrafi av hjärtat
271317002	Kymography/electrokymography (procedure)	kymografi eller elektrokymografi
271315005	Biliary contrast radiography (procedure)	kontraströntgen av gallvägarna
271313003	Contrast radiography of respiratory organs (procedure)	kontraströntgenundersökning av andningsorganen
271312008	Soft tissue X-ray of lung/bronchus (procedure)	mjukdelsröntgen av lunga och/eller bronk
271311001	Carpal bones X-ray (procedure)	röntgenundersökning av karpalben
268445003	Ultrasound scan - obstetric (procedure)	obstetrisk ultraljudsundersökning
268441007	Stereotactic/stereoscopic investigation (procedure)	stereotaktisk och/eller stereoskopisk undersökning
268436004	Contrast radiography larynx/trachea (procedure)	kontraströntgenundersökning av larynx eller trakea
268435000	Contrast radiography of paranasal sinuses (procedure)	kontraströntgenundersökning av näsans bihålor
268434001	Contrast ventriculography of brain (procedure)	kontrastventrikulografi av hjärnan
268433007	Contrast neuroradiography (procedure)	kontrastneuroröntgen
268432002	X-ray of non-obstetric pelvic organs (procedure)	röntgenundersökning av icke-obstetriska bäckenorganen
268431009	Lower abdomen soft tissue X-ray (procedure)	mjukdelsröntgen av nedre delen av buken
268430005	Gallbladder soft tissue X-ray (procedure)	mjukdelsröntgen av gallblåsan
268428008	Erect abdominal X-ray (procedure)	stående bukröntgen
268427003	X-ray shaft of tibia/fibula (procedure)	röntgenundersökning av diafys på tibia eller fibula
268425006	Pelvis X-ray (procedure)	röntgenundersökning av bäckenet
265531007	Femoral arteriography (procedure)	arteriografi av femoralartär
265523002	Iliac arteriography (procedure)	angiografi av arteria iliaca
265484009	Left ventriculogram (procedure)	ventrikulografi av vänster kammare
265483003	Right ventriculogram (procedure)	ventrikulografi av höger kammare
265068003	Lower gastrointestinal series (procedure)	röntgenbildserie av nedre mag-tarmkanalen
264318007	Radiography of gravid uterus (procedure)	radiologisk undersökning av gravid livmoder
258177008	Magnetic resonance imaging guidance (procedure)	magnetresonanstomografisk vägledning
258176004	Computerized tomography guidance (procedure)	DT-vägledning
258174001	Imaging guidance procedure (procedure)	bilddiagnostisk vägledning
258172002	Stereotactic mammography (procedure)	stereotaktisk mammografi
252984006	Breast photography (procedure)	fotografering av bröst
252983000	Skin lesion photography (procedure)	fotografering av hudlesion
252939009	Ultrasound scan for follicle monitoring (procedure)	ultraljudsundersökning för follikelövervakning
252823001	Indocyanine green angiography (procedure)	angiografi med indocyaningrönt
252822006	Posterior segment fluorescein angiography (procedure)	fluoresceinangiografi av ögats bakre segment
252821004	Anterior segment fluorescein angiography (procedure)	fluoresceinangiografi av ögats främre segment
252819009	B scan ultrasound - with Doppler studies (procedure)	B-scan-ultraljud med dopplerundersökningar
252684008	Perfusion study - large intestine (procedure)	perfusionsundersökning av tjocktarmen
252682007	Protein-losing enteropathy study using radiolabeled chromium chloride (procedure)	undersökning av enteropati med proteinförlust genom användning av isotopmärkt kromklorid
252680004	Radionuclide study for localization of tumor or inflammatory disease (procedure)	isotopundersökning för lokalisering av tumör eller inflammatorisk sjukdom
252679002	Colloid study for bleeding (procedure)	kolloidundersökning vid blödning
252674007	Radionuclide small intestine permeability study (procedure)	isotopundersökning av tunntarmspermeabilitet
252647006	Radionuclide solid phase gastric emptying study (procedure)	isotopundersökning av magsäckstömning, fast fas
252646002	Radionuclide liquid phase gastric emptying study (procedure)	isotopundersökning av magsäckstömning, vätskefas
252644004	Marshmallow barium swallow (procedure)	intag av marshmallow doppad i bariumsulfat
252643005	Bread barium swallow (procedure)	intag av bröd doppat i bariumsulfat
252642000	Barium coated food gastric transit study (procedure)	undersökning av transittid i magsäcken med bariumbelagd föda
252573007	Taub test (procedure)	Taubs test
252467008	Radionuclide limb blood flow assessment (procedure)	blodflödesbedömning i extremitet med isotop
252466004	Radionuclide clearance test of tissue perfusion (procedure)	clearancetest för vävnadsperfusion med isotop
252463007	Liquid crystals thermometry (procedure)	termometri med flytande kristaller
252462002	Infrared thermometry (procedure)	infraröd termometri
252452009	Laser doppler (procedure)	laserdoppler
252450001	Gray scale ultrasonic Doppler (procedure)	ultraljudsdoppler i gråskala
252449001	Bidirectional pulsed wave ultrasonic Doppler (procedure)	dubbelriktad pulsad ultraljudsdoppler
252448009	Unidirectional pulsed wave ultrasonic Doppler (procedure)	enkelriktad pulsad ultraljudsdoppler
252447004	Pulsed wave ultrasonic Doppler (procedure)	pulsad ultraljudsdoppler
252445007	Bidirectional continuous wave ultrasonic Doppler (procedure)	dubbelriktad kontinuerlig ultraljudsdoppler
252444006	Unidirectional continuous wave ultrasonic Doppler (procedure)	enkelriktad kontinuerlig ultraljudsdoppler
252443000	Continuous wave ultrasonic Doppler (procedure)	kontinuerlig ultraljudsdoppler
252433003	Cardiac thallium 201 study (procedure)	undersökning av hjärtat med användning av tallium-201
252432008	Radionuclide myocardial perfusion study (procedure)	isotopundersökning av myokardperfusionen
252431001	Radionuclide cardiac shunt study (procedure)	isotopundersökning av hjärtshunt
252429005	Radionuclide study of heart (procedure)	isotopundersökning av hjärtat
252427007	Coronary bypass graft angiography (procedure)	angiografi av koronart bypassgraft
252426003	Cardiac ventriculography (procedure)	ventrikulografi av hjärtat
252421008	Intracavitary echocardiography (procedure)	intrakavitär ekokardiografi
252420009	Intravascular echocardiography (procedure)	intravaskulär ekokardiografi
245911009	Isotope study for red blood cell survival with sequestration (procedure)	isotopundersökning av erytrocytöverlevnad vid sekvestrering
244981007	Isotope study for red blood cell sequestration (procedure)	isotopundersökning av erytrocytsekvestrering
241686001	Dual energy X-ray absorptiometry (procedure)	DXA-skanning
241685002	X-ray photon absorptiometry (procedure)	röntgenabsorptiometri
241683009	Thermography of joint (procedure)	termografi av led
241682004	Thermography of scrotum (procedure)	termografi av skrotum
241680007	Magnetic resonance sodium spectroscopy of body (procedure)	natrium-MR-spektroskopi av kroppen
241679009	Magnetic resonance proton spectroscopy of body (procedure)	proton-MR-spektroskopi av kroppen
241678001	Magnetic resonance phosphorus spectroscopy of body (procedure)	fosfor-MR-spektroskopi av kroppen
241677006	Magnetic resonance spectroscopy of body (procedure)	MR-spektroskopi av kroppen
241676002	Magnetic resonance sodium spectroscopy of head (procedure)	natrium-MR-spektroskopi av huvudet
241675003	Magnetic resonance proton spectroscopy of head (procedure)	proton-MR-spektroskopi av huvudet
241673005	Magnetic resonance phosphorus spectroscopy of head (procedure)	fosfor-MR-spektroskopi av huvudet
241672000	Magnetic resonance spectroscopy of head (procedure)	MR-spektroskopi av huvudet
241671007	Magnetic resonance spectroscopy (procedure)	MR-spektroskopi
241670008	Magnetic resonance imaging of peripheral vessels (procedure)	magnetresonanstomografi av perifera kärl
241669007	Magnetic resonance imaging of pelvic vessels (procedure)	magnetresonanstomografi av bäckenkärl
241668004	Magnetic resonance imaging of abdominal aorta (procedure)	magnetresonanstomografi av bukaorta
241667009	Magnetic resonance imaging of abdominal vessels (procedure)	magnetresonanstomografi av kärl i buken
241666000	Magnetic resonance imaging of thoracic aorta (procedure)	magnetresonanstomografi av bröstaorta
241665001	Magnetic resonance imaging of neck vessels (procedure)	magnetresonanstomografi av halskärl
241664002	Magnetic resonance imaging of cerebral vessels (procedure)	magnetresonanstomografi av cerebrala kärl
241663008	Magnetic resonance imaging of vessels (procedure)	vaskulär magnetresonanstomografi
241662003	Cine magnetic resonance imaging of ankle joint movement (procedure)	kine-MR av ledrörelse, fotled
241661005	Cine magnetic resonance imaging of knee joint movement (procedure)	kine-MR av ledrörelse, knä
241660006	Cine magnetic resonance imaging of hip joint movement (procedure)	kine-MR av ledrörelse, höft
241659001	Cine magnetic resonance imaging of wrist joint movement (procedure)	kine-MR av ledrörelse, handled
241658009	Cine magnetic resonance imaging of elbow joint movement (procedure)	kine-MR av ledrörelse, armbåge
241657004	Cine magnetic resonance imaging of shoulder joint movement (procedure)	kine-MR av ledrörelse, axel
241656008	Cine magnetic resonance imaging of joint movement (procedure)	kine-MR av ledrörelse
241655007	Magnetic resonance imaging arthrography of ankle (procedure)	MR-artrografi av fotled
241654006	Magnetic resonance imaging arthrography of knee (procedure)	MR-artrografi av knä
241653000	Magnetic resonance imaging arthrography of hip (procedure)	MR-artrografi av höft
241652005	Magnetic resonance imaging arthrography of wrist (procedure)	MR-artrografi av handled
241651003	Magnetic resonance imaging arthrography of elbow (procedure)	MR-artrografi av armbåge
241650002	Magnetic resonance imaging arthrography of shoulder (procedure)	MR-artrografi av axel
241649002	Magnetic resonance imaging arthrography (procedure)	MR-artrografi
241648005	Magnetic resonance imaging of lumbar spine (procedure)	magnetresonanstomografi av ländryggraden
241647000	Magnetic resonance imaging of thoracic spine (procedure)	magnetresonanstomografi av bröstryggraden
241646009	Magnetic resonance imaging of cervical spine (procedure)	magnetresonanstomografi av halsryggraden
241645008	Magnetic resonance imaging of spine (procedure)	magnetresonanstomografi av ryggraden
241644007	Magnetic resonance imaging of foot (procedure)	magnetresonanstomografi av fot
241643001	Magnetic resonance imaging of ankle (procedure)	magnetresonanstomografi av fotled
241642006	Magnetic resonance imaging of lower leg (procedure)	magnetresonanstomografi av underben
241641004	Magnetic resonance imaging of knee (procedure)	magnetresonanstomografi av knä
241640003	Magnetic resonance imaging of thigh (procedure)	magnetresonanstomografi av lår
241639000	Magnetic resonance imaging of hip (procedure)	magnetresonanstomografi av höft
241638008	Magnetic resonance imaging of hand (procedure)	magnetresonanstomografi av hand
241637003	Magnetic resonance imaging of wrist (procedure)	magnetresonanstomografi av handled
241636007	Magnetic resonance imaging of forearm (procedure)	magnetresonanstomografi av underarm
241635006	Magnetic resonance imaging of elbow (procedure)	magnetresonanstomografi av armbåge
241634005	Magnetic resonance imaging of upper arm (procedure)	magnetresonanstomografi av överarm
241633004	Magnetic resonance imaging of shoulder (procedure)	magnetresonanstomografi av axel
241632009	Magnetic resonance imaging of upper limb (procedure)	magnetresonanstomografi av arm
241631002	Magnetic resonance imaging pelvimetry (procedure)	pelvimetri med magnetresonanstomografi
241630001	Magnetic resonance imaging of scrotum (procedure)	magnetresonanstomografi av skrotum
